ConsumerPriceIndexAllItems,GDP,InflationConsumerPrice,MedianConsumerPriceIndex,RealGDP,RealGDPPerCapita,RealPotentialGDP,UnemployemenrRate
0.0,469.779,1.45797598627791,5.01465339985201,3213.011,18881.0,3121.45876878156,4.2
0.362318840579712,469.779,1.45797598627791,5.01465339985201,3213.011,18881.0,3121.45876878156,3.9
0.361010830324911,469.779,1.45797598627791,5.01465339985201,3213.011,18881.0,3121.45876878156,3.7
0.359712230215829,472.025,1.45797598627791,5.01465339985201,3205.97,18763.0,3146.9588594571783,3.9
0.358422939068102,472.025,1.45797598627791,5.01465339985201,3205.97,18763.0,3146.9588594571783,4.1
0.357142857142859,472.025,1.45797598627791,5.01465339985201,3205.97,18763.0,3146.9588594571783,4.3
0.711743772241972,479.49,1.45797598627791,5.01465339985201,3237.386,18862.0,3173.926339071424,4.2
0.0,479.49,1.45797598627791,5.01465339985201,3237.386,18862.0,3173.926339071424,4.1
0.0,479.49,1.45797598627791,5.01465339985201,3237.386,18862.0,3173.926339071424,4.4
0.0,474.864,1.45797598627791,5.01465339985201,3203.894,18582.0,3202.0484646123937,4.5
0.353356890459365,474.864,1.45797598627791,5.01465339985201,3203.894,18582.0,3202.0484646123937,5.1
0.0,474.864,1.45797598627791,5.01465339985201,3203.894,18582.0,3202.0484646123937,5.2
0.704225352112668,467.54,1.45797598627791,5.01465339985201,3120.724,18032.0,3230.017116009108,5.8
0.0,467.54,1.45797598627791,5.01465339985201,3120.724,18032.0,3230.017116009108,6.4
0.699300699300702,467.54,1.45797598627791,5.01465339985201,3120.724,18032.0,3230.017116009108,6.7
0.347222222222224,471.978,1.45797598627791,5.01465339985201,3141.224,18081.0,3258.4537581152504,7.4
0.0,471.978,1.45797598627791,5.01465339985201,3141.224,18081.0,3258.4537581152504,7.4
0.0,471.978,1.45797598627791,5.01465339985201,3141.224,18081.0,3258.4537581152504,7.3
0.346020761245676,485.841,1.45797598627791,5.01465339985201,3213.884,18419.0,3287.085802823637,7.5
-0.344827586206898,485.841,1.45797598627791,5.01465339985201,3213.884,18419.0,3287.085802823637,7.4
0.0,485.841,1.45797598627791,5.01465339985201,3213.884,18419.0,3287.085802823637,7.1
0.0,499.555,1.45797598627791,5.01465339985201,3289.032,18764.0,3317.432391075252,6.7
0.346020761245676,499.555,1.45797598627791,5.01465339985201,3289.032,18764.0,3317.432391075252,6.2
-0.344827586206898,499.555,1.45797598627791,5.01465339985201,3289.032,18764.0,3317.432391075252,6.2
0.346020761245676,510.33,1.45797598627791,5.01465339985201,3352.129,19041.0,3348.864175658735,6.0
-0.344827586206898,510.33,1.45797598627791,5.01465339985201,3352.129,19041.0,3348.864175658735,5.9
0.0,510.33,1.45797598627791,5.01465339985201,3352.129,19041.0,3348.864175658735,5.6
0.346020761245676,522.653,1.45797598627791,5.01465339985201,3427.667,19395.0,3382.3844990501893,5.2
0.0,522.653,1.45797598627791,5.01465339985201,3427.667,19395.0,3382.3844990501893,5.1
0.344827586206898,522.653,1.45797598627791,5.01465339985201,3427.667,19395.0,3382.3844990501893,5.0
0.3436426116838499,525.034,1.45797598627791,5.01465339985201,3430.057,19326.0,3418.320069273353,5.1
0.0,525.034,1.45797598627791,5.01465339985201,3430.057,19326.0,3418.320069273353,5.2
0.342465753424659,525.034,1.45797598627791,5.01465339985201,3430.057,19326.0,3418.320069273353,5.5
0.341296928327646,528.6,1.45797598627791,5.01465339985201,3439.832,19296.0,3454.772478769151,5.7
0.0,528.6,1.45797598627791,5.01465339985201,3439.832,19296.0,3454.772478769151,5.8
0.0,528.6,1.45797598627791,5.01465339985201,3439.832,19296.0,3454.772478769151,5.3
-0.34013605442177,542.648,1.45797598627791,5.01465339985201,3517.181,19614.0,3491.809423344375,5.2
0.341296928327646,542.648,1.45797598627791,5.01465339985201,3517.181,19614.0,3491.809423344375,4.8
0.0,542.648,1.45797598627791,5.01465339985201,3517.181,19614.0,3491.809423344375,5.4
0.34013605442177,541.08,1.45797598627791,5.01465339985201,3498.246,19392.0,3527.8518161158336,5.2
0.0,541.08,1.45797598627791,5.01465339985201,3498.246,19392.0,3527.8518161158336,5.1
0.3389830508474479,541.08,1.45797598627791,5.01465339985201,3498.246,19392.0,3527.8518161158336,5.4
0.0,545.604,1.45797598627791,5.01465339985201,3515.385,19390.0,3563.319768486865,5.5
0.0,545.604,1.45797598627791,5.01465339985201,3515.385,19390.0,3563.319768486865,5.6
0.0,545.604,1.45797598627791,5.01465339985201,3515.385,19390.0,3563.319768486865,5.5
0.675675675675678,540.197,1.45797598627791,5.01465339985201,3470.278,19065.0,3597.5104219553687,6.1
0.0,540.197,1.45797598627791,5.01465339985201,3470.278,19065.0,3597.5104219553687,6.1
0.0,540.197,1.45797598627791,5.01465339985201,3470.278,19065.0,3597.5104219553687,6.6
0.0,545.018,1.07072414764724,5.01465339985201,3493.703,19130.0,3631.0973455617295,6.6
0.0,545.018,1.07072414764724,5.01465339985201,3493.703,19130.0,3631.0973455617295,6.9
0.0,545.018,1.07072414764724,5.01465339985201,3493.703,19130.0,3631.0973455617295,6.9
0.0,555.545,1.07072414764724,5.01465339985201,3553.021,19380.0,3662.763437332922,7.0
0.0,555.545,1.07072414764724,5.01465339985201,3553.021,19380.0,3662.763437332922,7.1
0.0,555.545,1.07072414764724,5.01465339985201,3553.021,19380.0,3662.763437332922,6.9
0.671140939597318,567.664,1.07072414764724,5.01465339985201,3621.252,19670.0,3695.587694750991,7.0
-0.333333333333335,567.664,1.07072414764724,5.01465339985201,3621.252,19670.0,3695.587694750991,6.6
0.334448160535118,567.664,1.07072414764724,5.01465339985201,3621.252,19670.0,3695.587694750991,6.7
0.0,580.612,1.07072414764724,5.01465339985201,3692.289,19970.0,3729.378782068824,6.5
0.0,580.612,1.07072414764724,5.01465339985201,3692.289,19970.0,3729.378782068824,6.1
0.0,580.612,1.07072414764724,5.01465339985201,3692.289,19970.0,3729.378782068824,6.0
