antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'GDP_High'}),frozenset({'MedianConsumerPriceIndex_Low'}),0.3404255319148936,0.32978723404255317,0.23404255319148937,0.6875,2.084677419354839,1.0,0.1217745586238117,2.1446808510638298,0.7888563049853373,0.5365853658536586,0.5337301587301587,0.6985887096774194
frozenset({'MedianConsumerPriceIndex_Low'}),frozenset({'GDP_High'}),0.32978723404255317,0.3404255319148936,0.23404255319148937,0.7096774193548387,2.084677419354839,1.0,0.1217745586238117,2.2718676122931445,0.7763347763347764,0.5365853658536586,0.5598335067637878,0.6985887096774194
frozenset({'GDP_High'}),frozenset({'RealGDP_High'}),0.3404255319148936,0.3404255319148936,0.33687943262411346,0.9895833333333334,2.906901041666667,1.0,0.2209898898445752,63.319148936170436,0.9945670628183362,0.979381443298969,0.9842069892473121,0.9895833333333334
frozenset({'RealGDP_High'}),frozenset({'GDP_High'}),0.3404255319148936,0.3404255319148936,0.33687943262411346,0.9895833333333334,2.906901041666667,1.0,0.2209898898445752,63.319148936170436,0.9945670628183362,0.979381443298969,0.9842069892473121,0.9895833333333334
frozenset({'GDP_High'}),frozenset({'RealGDPPerCapita_High'}),0.3404255319148936,0.3404255319148936,0.32978723404255317,0.96875,2.845703125,1.0,0.21389769126301492,21.106382978723403,0.9833506763787722,0.9393939393939393,0.9526209677419355,0.96875
frozenset({'RealGDPPerCapita_High'}),frozenset({'GDP_High'}),0.3404255319148936,0.3404255319148936,0.32978723404255317,0.96875,2.845703125,1.0,0.21389769126301492,21.106382978723403,0.9833506763787722,0.9393939393939393,0.9526209677419355,0.96875
frozenset({'GDP_High'}),frozenset({'RealPotentialGDP_High'}),0.3404255319148936,0.3404255319148936,0.3404255319148936,1.0,2.9375,1.0,0.22453598913535536,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'RealPotentialGDP_High'}),frozenset({'GDP_High'}),0.3404255319148936,0.3404255319148936,0.3404255319148936,1.0,2.9375,1.0,0.22453598913535536,inf,1.0000000000000002,1.0,1.0,1.0
frozenset({'GDP_High'}),frozenset({'UnemployemenrRate_Low'}),0.3404255319148936,0.3546099290780142,0.1607565011820331,0.47222222222222227,1.3316666666666668,1.0,0.040038227453347425,1.2228443449048154,0.37760910815939286,0.3008849557522124,0.1822344322344323,0.46277777777777784
frozenset({'UnemployemenrRate_Low'}),frozenset({'GDP_High'}),0.3546099290780142,0.3404255319148936,0.1607565011820331,0.45333333333333337,1.3316666666666668,1.0,0.040038227453347425,1.206538661131292,0.38590820943762133,0.3008849557522124,0.1711827956989248,0.46277777777777784
frozenset({'InflationConsumerPrice_High'}),frozenset({'GDP_Low'}),0.3404255319148936,0.32978723404255317,0.12411347517730496,0.3645833333333333,1.105510752688172,1.0,0.011845480609627299,1.0547610742936866,0.14470046082949328,0.22727272727272727,0.051917989417989426,0.3704637096774194
frozenset({'GDP_Low'}),frozenset({'InflationConsumerPrice_High'}),0.32978723404255317,0.3404255319148936,0.12411347517730496,0.3763440860215054,1.105510752688172,1.0,0.011845480609627299,1.057593543653705,0.14240362811791402,0.22727272727272727,0.05445716267776623,0.3704637096774194
frozenset({'InflationConsumerPrice_Low'}),frozenset({'GDP_Low'}),0.3333333333333333,0.32978723404255317,0.16312056737588654,0.4893617021276596,1.4838709677419357,1.0,0.05319148936170215,1.3125000000000002,0.4891304347826088,0.32624113475177313,0.2380952380952382,0.4919926790208191
frozenset({'GDP_Low'}),frozenset({'InflationConsumerPrice_Low'}),0.32978723404255317,0.3333333333333333,0.16312056737588654,0.49462365591397855,1.4838709677419357,1.0,0.05319148936170215,1.319148936170213,0.4865424430641823,0.32624113475177313,0.24193548387096783,0.4919926790208191
frozenset({'MedianConsumerPriceIndex_Medium'}),frozenset({'GDP_Low'}),0.6252955082742316,0.32978723404255317,0.32978723404255317,0.5274102079395085,1.5992438563327034,1.0,0.1235727579095619,1.4181702127659577,1.0,0.5274102079395085,0.2948660245446636,0.7637051039697542
frozenset({'GDP_Low'}),frozenset({'MedianConsumerPriceIndex_Medium'}),0.32978723404255317,0.6252955082742316,0.32978723404255317,1.0,1.5992438563327034,1.0,0.1235727579095619,inf,0.5590828924162259,0.5274102079395085,1.0,0.7637051039697542
frozenset({'RealGDP_Low'}),frozenset({'GDP_Low'}),0.32978723404255317,0.32978723404255317,0.32978723404255317,1.0,3.0322580645161294,1.0,0.22102761430511542,inf,1.0,1.0,1.0,1.0
frozenset({'GDP_Low'}),frozenset({'RealGDP_Low'}),0.32978723404255317,0.32978723404255317,0.32978723404255317,1.0,3.0322580645161294,1.0,0.22102761430511542,inf,1.0,1.0,1.0,1.0
