antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'ConsumerPriceIndexAllItems_Low', 'GDP_Low'})","frozenset({'InflationConsumerPrice_Low', 'RealPotentialGDP_Low'})",0.11702127659574468,0.16312056737588654,0.10283687943262411,0.8787878787878788,5.387351778656126,1.0,0.08374830239927569,6.904255319148936,0.9223099293726632,0.5799999999999998,0.8551617873651772,0.7546113306982871
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealPotentialGDP_Low'})","frozenset({'InflationConsumerPrice_Low', 'GDP_Low'})",0.11702127659574468,0.16312056737588654,0.10283687943262411,0.8787878787878788,5.387351778656126,1.0,0.08374830239927569,6.904255319148936,0.9223099293726632,0.5799999999999998,0.8551617873651772,0.7546113306982871
"frozenset({'InflationConsumerPrice_Low', 'GDP_Low'})","frozenset({'ConsumerPriceIndexAllItems_Low', 'RealPotentialGDP_Low'})",0.16312056737588654,0.11702127659574468,0.10283687943262411,0.6304347826086956,5.387351778656126,1.0,0.08374830239927569,2.389236545682102,0.9731151373465811,0.5799999999999998,0.5814562598218962,0.7546113306982871
"frozenset({'InflationConsumerPrice_Low', 'RealPotentialGDP_Low'})","frozenset({'ConsumerPriceIndexAllItems_Low', 'GDP_Low'})",0.16312056737588654,0.11702127659574468,0.10283687943262411,0.6304347826086956,5.387351778656126,1.0,0.08374830239927569,2.389236545682102,0.9731151373465811,0.5799999999999998,0.5814562598218962,0.7546113306982871
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDP_Low', 'MedianConsumerPriceIndex_Medium'})",frozenset({'GDP_Low'}),0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDP_Low', 'GDP_Low'})",frozenset({'MedianConsumerPriceIndex_Medium'}),0.11702127659574468,0.6217494089834515,0.11702127659574468,1.0,1.6083650190114067,1.0,0.04426336703385142,inf,0.42838018741633205,0.188212927756654,1.0,0.594106463878327
"frozenset({'ConsumerPriceIndexAllItems_Low', 'MedianConsumerPriceIndex_Medium', 'GDP_Low'})",frozenset({'RealGDP_Low'}),0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDP_Low'})","frozenset({'MedianConsumerPriceIndex_Medium', 'GDP_Low'})",0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'MedianConsumerPriceIndex_Medium'})","frozenset({'RealGDP_Low', 'GDP_Low'})",0.16430260047281323,0.3333333333333333,0.11702127659574468,0.7122302158273383,2.136690647482015,1.0,0.06225374310480694,2.3166666666666678,0.6365779435086366,0.30745341614906835,0.5683453237410073,0.5316470228072862
"frozenset({'ConsumerPriceIndexAllItems_Low', 'GDP_Low'})","frozenset({'RealGDP_Low', 'MedianConsumerPriceIndex_Medium'})",0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDPPerCapita_Low', 'MedianConsumerPriceIndex_Medium'})",frozenset({'GDP_Low'}),0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDPPerCapita_Low', 'GDP_Low'})",frozenset({'MedianConsumerPriceIndex_Medium'}),0.11702127659574468,0.6217494089834515,0.11702127659574468,1.0,1.6083650190114067,1.0,0.04426336703385142,inf,0.42838018741633205,0.188212927756654,1.0,0.594106463878327
"frozenset({'ConsumerPriceIndexAllItems_Low', 'MedianConsumerPriceIndex_Medium', 'GDP_Low'})",frozenset({'RealGDPPerCapita_Low'}),0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDPPerCapita_Low'})","frozenset({'MedianConsumerPriceIndex_Medium', 'GDP_Low'})",0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'MedianConsumerPriceIndex_Medium'})","frozenset({'RealGDPPerCapita_Low', 'GDP_Low'})",0.16430260047281323,0.32978723404255317,0.11702127659574468,0.7122302158273383,2.1596658157345097,1.0,0.06283637643981692,2.3289893617021287,0.6425356821396425,0.31034482758620696,0.5706292109169809,0.5335344627523788
"frozenset({'ConsumerPriceIndexAllItems_Low', 'GDP_Low'})","frozenset({'RealGDPPerCapita_Low', 'MedianConsumerPriceIndex_Medium'})",0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'MedianConsumerPriceIndex_Medium', 'GDP_Low'})",frozenset({'RealPotentialGDP_Low'}),0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'MedianConsumerPriceIndex_Medium', 'RealPotentialGDP_Low'})",frozenset({'GDP_Low'}),0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealPotentialGDP_Low', 'GDP_Low'})",frozenset({'MedianConsumerPriceIndex_Medium'}),0.11702127659574468,0.6217494089834515,0.11702127659574468,1.0,1.6083650190114067,1.0,0.04426336703385142,inf,0.42838018741633205,0.188212927756654,1.0,0.594106463878327
"frozenset({'ConsumerPriceIndexAllItems_Low', 'MedianConsumerPriceIndex_Medium'})","frozenset({'RealPotentialGDP_Low', 'GDP_Low'})",0.16430260047281323,0.3333333333333333,0.11702127659574468,0.7122302158273383,2.136690647482015,1.0,0.06225374310480694,2.3166666666666678,0.6365779435086366,0.30745341614906835,0.5683453237410073,0.5316470228072862
"frozenset({'ConsumerPriceIndexAllItems_Low', 'GDP_Low'})","frozenset({'MedianConsumerPriceIndex_Medium', 'RealPotentialGDP_Low'})",0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealPotentialGDP_Low'})","frozenset({'MedianConsumerPriceIndex_Medium', 'GDP_Low'})",0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDPPerCapita_Low', 'RealGDP_Low'})",frozenset({'GDP_Low'}),0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDPPerCapita_Low', 'GDP_Low'})",frozenset({'RealGDP_Low'}),0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDP_Low', 'GDP_Low'})",frozenset({'RealGDPPerCapita_Low'}),0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDPPerCapita_Low'})","frozenset({'RealGDP_Low', 'GDP_Low'})",0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDP_Low'})","frozenset({'RealGDPPerCapita_Low', 'GDP_Low'})",0.11702127659574468,0.32978723404255317,0.11702127659574468,1.0,3.0322580645161294,1.0,0.07842915346310547,inf,0.7590361445783133,0.3548387096774194,1.0,0.6774193548387097
"frozenset({'ConsumerPriceIndexAllItems_Low', 'GDP_Low'})","frozenset({'RealGDPPerCapita_Low', 'RealGDP_Low'})",0.11702127659574468,0.32978723404255317,0.11702127659574468,1.0,3.0322580645161294,1.0,0.07842915346310547,inf,0.7590361445783133,0.3548387096774194,1.0,0.6774193548387097
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDP_Low', 'GDP_Low'})",frozenset({'RealPotentialGDP_Low'}),0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDP_Low', 'RealPotentialGDP_Low'})",frozenset({'GDP_Low'}),0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealPotentialGDP_Low', 'GDP_Low'})",frozenset({'RealGDP_Low'}),0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDP_Low'})","frozenset({'RealPotentialGDP_Low', 'GDP_Low'})",0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'GDP_Low'})","frozenset({'RealGDP_Low', 'RealPotentialGDP_Low'})",0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealPotentialGDP_Low'})","frozenset({'RealGDP_Low', 'GDP_Low'})",0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDPPerCapita_Low', 'GDP_Low'})",frozenset({'RealPotentialGDP_Low'}),0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDPPerCapita_Low', 'RealPotentialGDP_Low'})",frozenset({'GDP_Low'}),0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealPotentialGDP_Low', 'GDP_Low'})",frozenset({'RealGDPPerCapita_Low'}),0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDPPerCapita_Low'})","frozenset({'RealPotentialGDP_Low', 'GDP_Low'})",0.11702127659574468,0.3333333333333333,0.11702127659574468,1.0,3.0,1.0,0.07801418439716312,inf,0.7550200803212852,0.35106382978723405,1.0,0.675531914893617
"frozenset({'ConsumerPriceIndexAllItems_Low', 'GDP_Low'})","frozenset({'RealGDPPerCapita_Low', 'RealPotentialGDP_Low'})",0.11702127659574468,0.32978723404255317,0.11702127659574468,1.0,3.0322580645161294,1.0,0.07842915346310547,inf,0.7590361445783133,0.3548387096774194,1.0,0.6774193548387097
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealPotentialGDP_Low'})","frozenset({'RealGDPPerCapita_Low', 'GDP_Low'})",0.11702127659574468,0.32978723404255317,0.11702127659574468,1.0,3.0322580645161294,1.0,0.07842915346310547,inf,0.7590361445783133,0.3548387096774194,1.0,0.6774193548387097
"frozenset({'ConsumerPriceIndexAllItems_Low', 'InflationConsumerPrice_Low', 'RealGDP_Low'})",frozenset({'MedianConsumerPriceIndex_Medium'}),0.10283687943262411,0.6217494089834515,0.10283687943262411,1.0,1.6083650190114067,1.0,0.0388981104236876,inf,0.42160737812911714,0.16539923954372623,1.0,0.5826996197718631
"frozenset({'ConsumerPriceIndexAllItems_Low', 'InflationConsumerPrice_Low', 'MedianConsumerPriceIndex_Medium'})",frozenset({'RealGDP_Low'}),0.1182033096926714,0.3333333333333333,0.10283687943262411,0.8699999999999999,2.61,1.0,0.06343577620173364,5.128205128205124,0.6995470093371544,0.2949152542372881,0.8049999999999998,0.5892553191489361
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDP_Low', 'MedianConsumerPriceIndex_Medium'})",frozenset({'InflationConsumerPrice_Low'}),0.11702127659574468,0.3333333333333333,0.10283687943262411,0.8787878787878788,2.6363636363636367,1.0,0.06382978723404255,5.500000000000001,0.7029497299542999,0.29591836734693877,0.818181818181818,0.5936492585428755
"frozenset({'InflationConsumerPrice_Low', 'RealGDP_Low', 'MedianConsumerPriceIndex_Medium'})",frozenset({'ConsumerPriceIndexAllItems_Low'}),0.16312056737588654,0.3333333333333333,0.10283687943262411,0.6304347826086956,1.8913043478260867,1.0,0.048463356973995265,1.8039215686274508,0.5631209818819404,0.26126126126126126,0.44565217391304335,0.469472710453284
"frozenset({'ConsumerPriceIndexAllItems_Low', 'InflationConsumerPrice_Low'})","frozenset({'RealGDP_Low', 'MedianConsumerPriceIndex_Medium'})",0.19148936170212766,0.3333333333333333,0.10283687943262411,0.537037037037037,1.611111111111111,1.0,0.03900709219858156,1.44,0.46914700544464605,0.24369747899159663,0.30555555555555547,0.4227738376674547
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDP_Low'})","frozenset({'InflationConsumerPrice_Low', 'MedianConsumerPriceIndex_Medium'})",0.11702127659574468,0.1950354609929078,0.10283687943262411,0.8787878787878788,4.505785123966942,1.0,0.08001358080579447,6.64095744680851,0.88117989198172,0.49152542372881347,0.8494193031637965,0.703030303030303
"frozenset({'ConsumerPriceIndexAllItems_Low', 'MedianConsumerPriceIndex_Medium'})","frozenset({'InflationConsumerPrice_Low', 'RealGDP_Low'})",0.16430260047281323,0.16312056737588654,0.10283687943262411,0.6258992805755396,3.8370347200500468,1.0,0.07603574602216522,2.2370430987452266,0.8847485733795054,0.45789473684210524,0.5529813437385684,0.6281670315921175
"frozenset({'InflationConsumerPrice_Low', 'RealGDP_Low'})","frozenset({'ConsumerPriceIndexAllItems_Low', 'MedianConsumerPriceIndex_Medium'})",0.16312056737588654,0.16430260047281323,0.10283687943262411,0.6304347826086956,3.8370347200500468,1.0,0.07603574602216522,2.261298845779446,0.8834989285018509,0.45789473684210524,0.5577762745218621,0.6281670315921175
"frozenset({'InflationConsumerPrice_Low', 'MedianConsumerPriceIndex_Medium'})","frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDP_Low'})",0.1950354609929078,0.11702127659574468,0.10283687943262411,0.5272727272727272,4.505785123966942,1.0,0.08001358080579447,1.867839607201309,0.966580586358803,0.49152542372881347,0.4646221248630887,0.703030303030303
"frozenset({'ConsumerPriceIndexAllItems_Low', 'InflationConsumerPrice_Low', 'MedianConsumerPriceIndex_Medium'})",frozenset({'RealGDPPerCapita_Low'}),0.1182033096926714,0.3333333333333333,0.10283687943262411,0.8699999999999999,2.61,1.0,0.06343577620173364,5.128205128205124,0.6995470093371544,0.2949152542372881,0.8049999999999998,0.5892553191489361
"frozenset({'ConsumerPriceIndexAllItems_Low', 'InflationConsumerPrice_Low', 'RealGDPPerCapita_Low'})",frozenset({'MedianConsumerPriceIndex_Medium'}),0.10283687943262411,0.6217494089834515,0.10283687943262411,1.0,1.6083650190114067,1.0,0.0388981104236876,inf,0.42160737812911714,0.16539923954372623,1.0,0.5826996197718631
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDPPerCapita_Low', 'MedianConsumerPriceIndex_Medium'})",frozenset({'InflationConsumerPrice_Low'}),0.11702127659574468,0.3333333333333333,0.10283687943262411,0.8787878787878788,2.6363636363636367,1.0,0.06382978723404255,5.500000000000001,0.7029497299542999,0.29591836734693877,0.818181818181818,0.5936492585428755
"frozenset({'InflationConsumerPrice_Low', 'MedianConsumerPriceIndex_Medium', 'RealGDPPerCapita_Low'})",frozenset({'ConsumerPriceIndexAllItems_Low'}),0.16312056737588654,0.3333333333333333,0.10283687943262411,0.6304347826086956,1.8913043478260867,1.0,0.048463356973995265,1.8039215686274508,0.5631209818819404,0.26126126126126126,0.44565217391304335,0.469472710453284
"frozenset({'ConsumerPriceIndexAllItems_Low', 'InflationConsumerPrice_Low'})","frozenset({'RealGDPPerCapita_Low', 'MedianConsumerPriceIndex_Medium'})",0.19148936170212766,0.3333333333333333,0.10283687943262411,0.537037037037037,1.611111111111111,1.0,0.03900709219858156,1.44,0.46914700544464605,0.24369747899159663,0.30555555555555547,0.4227738376674547
"frozenset({'ConsumerPriceIndexAllItems_Low', 'MedianConsumerPriceIndex_Medium'})","frozenset({'InflationConsumerPrice_Low', 'RealGDPPerCapita_Low'})",0.16430260047281323,0.16312056737588654,0.10283687943262411,0.6258992805755396,3.8370347200500468,1.0,0.07603574602216522,2.2370430987452266,0.8847485733795054,0.45789473684210524,0.5529813437385684,0.6281670315921175
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDPPerCapita_Low'})","frozenset({'InflationConsumerPrice_Low', 'MedianConsumerPriceIndex_Medium'})",0.11702127659574468,0.1950354609929078,0.10283687943262411,0.8787878787878788,4.505785123966942,1.0,0.08001358080579447,6.64095744680851,0.88117989198172,0.49152542372881347,0.8494193031637965,0.703030303030303
"frozenset({'InflationConsumerPrice_Low', 'MedianConsumerPriceIndex_Medium'})","frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDPPerCapita_Low'})",0.1950354609929078,0.11702127659574468,0.10283687943262411,0.5272727272727272,4.505785123966942,1.0,0.08001358080579447,1.867839607201309,0.966580586358803,0.49152542372881347,0.4646221248630887,0.703030303030303
"frozenset({'InflationConsumerPrice_Low', 'RealGDPPerCapita_Low'})","frozenset({'ConsumerPriceIndexAllItems_Low', 'MedianConsumerPriceIndex_Medium'})",0.16312056737588654,0.16430260047281323,0.10283687943262411,0.6304347826086956,3.8370347200500468,1.0,0.07603574602216522,2.261298845779446,0.8834989285018509,0.45789473684210524,0.5577762745218621,0.6281670315921175
"frozenset({'ConsumerPriceIndexAllItems_Low', 'InflationConsumerPrice_Low', 'MedianConsumerPriceIndex_Medium'})",frozenset({'RealPotentialGDP_Low'}),0.1182033096926714,0.3333333333333333,0.10283687943262411,0.8699999999999999,2.61,1.0,0.06343577620173364,5.128205128205124,0.6995470093371544,0.2949152542372881,0.8049999999999998,0.5892553191489361
"frozenset({'ConsumerPriceIndexAllItems_Low', 'InflationConsumerPrice_Low', 'RealPotentialGDP_Low'})",frozenset({'MedianConsumerPriceIndex_Medium'}),0.10283687943262411,0.6217494089834515,0.10283687943262411,1.0,1.6083650190114067,1.0,0.0388981104236876,inf,0.42160737812911714,0.16539923954372623,1.0,0.5826996197718631
"frozenset({'ConsumerPriceIndexAllItems_Low', 'MedianConsumerPriceIndex_Medium', 'RealPotentialGDP_Low'})",frozenset({'InflationConsumerPrice_Low'}),0.11702127659574468,0.3333333333333333,0.10283687943262411,0.8787878787878788,2.6363636363636367,1.0,0.06382978723404255,5.500000000000001,0.7029497299542999,0.29591836734693877,0.818181818181818,0.5936492585428755
"frozenset({'InflationConsumerPrice_Low', 'MedianConsumerPriceIndex_Medium', 'RealPotentialGDP_Low'})",frozenset({'ConsumerPriceIndexAllItems_Low'}),0.16312056737588654,0.3333333333333333,0.10283687943262411,0.6304347826086956,1.8913043478260867,1.0,0.048463356973995265,1.8039215686274508,0.5631209818819404,0.26126126126126126,0.44565217391304335,0.469472710453284
"frozenset({'ConsumerPriceIndexAllItems_Low', 'InflationConsumerPrice_Low'})","frozenset({'MedianConsumerPriceIndex_Medium', 'RealPotentialGDP_Low'})",0.19148936170212766,0.3333333333333333,0.10283687943262411,0.537037037037037,1.611111111111111,1.0,0.03900709219858156,1.44,0.46914700544464605,0.24369747899159663,0.30555555555555547,0.4227738376674547
"frozenset({'ConsumerPriceIndexAllItems_Low', 'MedianConsumerPriceIndex_Medium'})","frozenset({'InflationConsumerPrice_Low', 'RealPotentialGDP_Low'})",0.16430260047281323,0.16312056737588654,0.10283687943262411,0.6258992805755396,3.8370347200500468,1.0,0.07603574602216522,2.2370430987452266,0.8847485733795054,0.45789473684210524,0.5529813437385684,0.6281670315921175
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealPotentialGDP_Low'})","frozenset({'InflationConsumerPrice_Low', 'MedianConsumerPriceIndex_Medium'})",0.11702127659574468,0.1950354609929078,0.10283687943262411,0.8787878787878788,4.505785123966942,1.0,0.08001358080579447,6.64095744680851,0.88117989198172,0.49152542372881347,0.8494193031637965,0.703030303030303
"frozenset({'InflationConsumerPrice_Low', 'MedianConsumerPriceIndex_Medium'})","frozenset({'ConsumerPriceIndexAllItems_Low', 'RealPotentialGDP_Low'})",0.1950354609929078,0.11702127659574468,0.10283687943262411,0.5272727272727272,4.505785123966942,1.0,0.08001358080579447,1.867839607201309,0.966580586358803,0.49152542372881347,0.4646221248630887,0.703030303030303
"frozenset({'InflationConsumerPrice_Low', 'RealPotentialGDP_Low'})","frozenset({'ConsumerPriceIndexAllItems_Low', 'MedianConsumerPriceIndex_Medium'})",0.16312056737588654,0.16430260047281323,0.10283687943262411,0.6304347826086956,3.8370347200500468,1.0,0.07603574602216522,2.261298845779446,0.8834989285018509,0.45789473684210524,0.5577762745218621,0.6281670315921175
"frozenset({'ConsumerPriceIndexAllItems_Low', 'InflationConsumerPrice_Low', 'RealGDP_Low'})",frozenset({'RealGDPPerCapita_Low'}),0.10283687943262411,0.3333333333333333,0.10283687943262411,1.0,3.0,1.0,0.06855791962174941,inf,0.7430830039525692,0.30851063829787234,1.0,0.6542553191489362
"frozenset({'ConsumerPriceIndexAllItems_Low', 'InflationConsumerPrice_Low', 'RealGDPPerCapita_Low'})",frozenset({'RealGDP_Low'}),0.10283687943262411,0.3333333333333333,0.10283687943262411,1.0,3.0,1.0,0.06855791962174941,inf,0.7430830039525692,0.30851063829787234,1.0,0.6542553191489362
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDPPerCapita_Low', 'RealGDP_Low'})",frozenset({'InflationConsumerPrice_Low'}),0.11702127659574468,0.3333333333333333,0.10283687943262411,0.8787878787878788,2.6363636363636367,1.0,0.06382978723404255,5.500000000000001,0.7029497299542999,0.29591836734693877,0.818181818181818,0.5936492585428755
"frozenset({'InflationConsumerPrice_Low', 'RealGDP_Low', 'RealGDPPerCapita_Low'})",frozenset({'ConsumerPriceIndexAllItems_Low'}),0.16312056737588654,0.3333333333333333,0.10283687943262411,0.6304347826086956,1.8913043478260867,1.0,0.048463356973995265,1.8039215686274508,0.5631209818819404,0.26126126126126126,0.44565217391304335,0.469472710453284
"frozenset({'ConsumerPriceIndexAllItems_Low', 'InflationConsumerPrice_Low'})","frozenset({'RealGDPPerCapita_Low', 'RealGDP_Low'})",0.19148936170212766,0.32978723404255317,0.10283687943262411,0.537037037037037,1.6284348864994025,1.0,0.03968613248830542,1.447659574468085,0.47731397459165154,0.24576271186440682,0.3092298647854203,0.4244324970131421
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDP_Low'})","frozenset({'InflationConsumerPrice_Low', 'RealGDPPerCapita_Low'})",0.11702127659574468,0.16312056737588654,0.10283687943262411,0.8787878787878788,5.387351778656126,1.0,0.08374830239927569,6.904255319148936,0.9223099293726632,0.5799999999999998,0.8551617873651772,0.7546113306982871
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDPPerCapita_Low'})","frozenset({'InflationConsumerPrice_Low', 'RealGDP_Low'})",0.11702127659574468,0.16312056737588654,0.10283687943262411,0.8787878787878788,5.387351778656126,1.0,0.08374830239927569,6.904255319148936,0.9223099293726632,0.5799999999999998,0.8551617873651772,0.7546113306982871
"frozenset({'InflationConsumerPrice_Low', 'RealGDP_Low'})","frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDPPerCapita_Low'})",0.16312056737588654,0.11702127659574468,0.10283687943262411,0.6304347826086956,5.387351778656126,1.0,0.08374830239927569,2.389236545682102,0.9731151373465811,0.5799999999999998,0.5814562598218962,0.7546113306982871
"frozenset({'InflationConsumerPrice_Low', 'RealGDPPerCapita_Low'})","frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDP_Low'})",0.16312056737588654,0.11702127659574468,0.10283687943262411,0.6304347826086956,5.387351778656126,1.0,0.08374830239927569,2.389236545682102,0.9731151373465811,0.5799999999999998,0.5814562598218962,0.7546113306982871
"frozenset({'ConsumerPriceIndexAllItems_Low', 'InflationConsumerPrice_Low', 'RealGDP_Low'})",frozenset({'RealPotentialGDP_Low'}),0.10283687943262411,0.3333333333333333,0.10283687943262411,1.0,3.0,1.0,0.06855791962174941,inf,0.7430830039525692,0.30851063829787234,1.0,0.6542553191489362
"frozenset({'ConsumerPriceIndexAllItems_Low', 'InflationConsumerPrice_Low', 'RealPotentialGDP_Low'})",frozenset({'RealGDP_Low'}),0.10283687943262411,0.3333333333333333,0.10283687943262411,1.0,3.0,1.0,0.06855791962174941,inf,0.7430830039525692,0.30851063829787234,1.0,0.6542553191489362
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDP_Low', 'RealPotentialGDP_Low'})",frozenset({'InflationConsumerPrice_Low'}),0.11702127659574468,0.3333333333333333,0.10283687943262411,0.8787878787878788,2.6363636363636367,1.0,0.06382978723404255,5.500000000000001,0.7029497299542999,0.29591836734693877,0.818181818181818,0.5936492585428755
"frozenset({'InflationConsumerPrice_Low', 'RealGDP_Low', 'RealPotentialGDP_Low'})",frozenset({'ConsumerPriceIndexAllItems_Low'}),0.16312056737588654,0.3333333333333333,0.10283687943262411,0.6304347826086956,1.8913043478260867,1.0,0.048463356973995265,1.8039215686274508,0.5631209818819404,0.26126126126126126,0.44565217391304335,0.469472710453284
"frozenset({'ConsumerPriceIndexAllItems_Low', 'InflationConsumerPrice_Low'})","frozenset({'RealGDP_Low', 'RealPotentialGDP_Low'})",0.19148936170212766,0.3333333333333333,0.10283687943262411,0.537037037037037,1.611111111111111,1.0,0.03900709219858156,1.44,0.46914700544464605,0.24369747899159663,0.30555555555555547,0.4227738376674547
"frozenset({'ConsumerPriceIndexAllItems_Low', 'RealGDP_Low'})","frozenset({'InflationConsumerPrice_Low', 'RealPotentialGDP_Low'})",0.11702127659574468,0.16312056737588654,0.10283687943262411,0.8787878787878788,5.387351778656126,1.0,0.08374830239927569,6.904255319148936,0.9223099293726632,0.5799999999999998,0.8551617873651772,0.7546113306982871
