,date,value
162,1996-07-01,3.1963724632271004
163,1996-08-01,2.3215009912297
164,1996-09-01,3.13018982525812
165,1996-10-01,2.8819818031793303
166,1996-11-01,3.4965341186496497
167,1996-12-01,2.20024121572453
168,1997-01-01,3.02617905351408
169,1997-02-01,2.34294951187677
170,1997-03-01,2.95319457160124
171,1997-04-01,2.9877083499694
172,1997-05-01,2.63567345485551
173,1997-06-01,2.49848264690866
174,1997-07-01,2.02617633760405
175,1997-08-01,2.31561868855912
176,1997-09-01,2.53199694313149
177,1997-10-01,2.48154492879276
178,1997-11-01,2.7079596776415897
179,1997-12-01,3.06873423353
180,1998-01-01,2.42179277848711
181,1998-02-01,2.87065094209522
182,1998-03-01,2.44301532251741
183,1998-04-01,2.2748187478653
184,1998-05-01,3.03777216799082
185,1998-06-01,3.12389474765322
186,1998-07-01,3.21477716314102
187,1998-08-01,3.3717716016433705
188,1998-09-01,3.1662397199017995
189,1998-10-01,3.33701606701728
190,1998-11-01,2.1930187838977
191,1998-12-01,1.9936687234930897
192,1999-01-01,1.54917204327125
193,1999-02-01,1.74041061308616
194,1999-03-01,1.84262079989537
195,1999-04-01,2.67599038238358
196,1999-05-01,1.7151774759723402
197,1999-06-01,1.18284460497857
198,1999-07-01,2.39370686970688
199,1999-08-01,2.3615824284601
200,1999-09-01,2.4805631178883303
201,1999-10-01,1.69360586521141
202,1999-11-01,2.18775527240926
203,1999-12-01,2.6023734453745497
204,2000-01-01,3.85177112617523
205,2000-02-01,2.78558392501993
206,2000-03-01,3.41680877584016
207,2000-04-01,2.27690126641777
208,2000-05-01,2.85353384475986
209,2000-06-01,3.14253450270141
210,2000-07-01,3.4363633527404702
211,2000-08-01,2.87570061509343
212,2000-09-01,3.06873423353
213,2000-10-01,2.7010732653574503
214,2000-11-01,2.65177399972001
215,2000-12-01,3.2964610225159103
216,2001-01-01,4.0764778317574
217,2001-02-01,2.8367889543748905
218,2001-03-01,2.99214660516078
219,2001-04-01,3.14463308812682
220,2001-05-01,3.5011161919658704
221,2001-06-01,3.52180031475502
222,2001-07-01,2.4350411076885496
223,2001-08-01,3.80544284558475
224,2001-09-01,2.78250757475318
225,2001-10-01,4.18407658200821
226,2001-11-01,3.4431714115967296
227,2001-12-01,2.47528603199942
228,2002-01-01,2.7615896715014903
229,2002-02-01,3.38352407504046
230,2002-03-01,2.8726214230371
231,2002-04-01,2.67648214481753
232,2002-05-01,2.42019843819257
233,2002-06-01,2.5025331988713
234,2002-07-01,2.24505523113134
235,2002-08-01,2.28572177593909
236,2002-09-01,2.71779789775748
237,2002-10-01,2.31390307533894
238,2002-11-01,1.9109760074518305
239,2002-12-01,3.01261428455382
240,2003-01-01,2.18139042769816
241,2003-02-01,1.9758302344968104
242,2003-03-01,1.12621180925949
243,2003-04-01,0.553036890472014
244,2003-05-01,1.07578818642804
245,2003-06-01,1.12305963544221
246,2003-07-01,2.6710731226571096
247,2003-08-01,2.35741426924818
248,2003-09-01,2.02226514469577
249,2003-10-01,2.09586749439761
250,2003-11-01,1.1863624116481102
251,2003-12-01,1.79882233944806
252,2004-01-01,2.2200747059839503
253,2004-02-01,2.91265455346974
254,2004-03-01,2.7344022682197897
255,2004-04-01,2.5383819269539303
256,2004-05-01,3.2174948905270697
257,2004-06-01,2.72493144884725
258,2004-07-01,1.77113695955513
259,2004-08-01,2.87323745174035
260,2004-09-01,2.1466349952753
261,2004-10-01,2.6605010937276203
262,2004-11-01,1.4800663055379
263,2004-12-01,1.91524972608856
264,2005-01-01,3.4217591363454103
265,2005-02-01,3.30400229074104
266,2005-03-01,1.8971793950121696
267,2005-04-01,2.09647901335652
268,2005-05-01,3.16846235161856
269,2005-06-01,1.62477538920178
270,2005-07-01,3.0286455734746403
271,2005-08-01,2.22215620270876
272,2005-09-01,4.02470724061161
273,2005-10-01,3.3315751559861897
274,2005-11-01,2.83691194814226
275,2005-12-01,2.20489319920401
276,2006-01-01,2.88432186623886
277,2006-02-01,2.07202087371556
278,2006-03-01,3.08218251360963
279,2006-04-01,2.8870316165126
280,2006-05-01,4.28816068458393
281,2006-06-01,3.19983083499134
282,2006-07-01,3.05393052415284
283,2006-08-01,4.62137039677921
284,2006-09-01,2.1062637733366696
285,2006-10-01,3.6506970400157694
286,2006-11-01,3.02469916751935
287,2006-12-01,2.72554654380133
288,2007-01-01,2.9644102631689195
289,2007-02-01,4.4470256400193495
290,2007-03-01,2.6885311218425296
291,2007-04-01,2.36832536836802
292,2007-05-01,2.35349143799752
293,2007-06-01,3.2680317367730405
294,2007-07-01,2.82817098511783
295,2007-08-01,2.18457280462696
296,2007-09-01,3.7044060077008303
297,2007-10-01,3.43463052089827
298,2007-11-01,3.475359352757
299,2007-12-01,2.98265388398264
300,2008-01-01,3.28360527628442
301,2008-02-01,2.85747436326564
302,2008-03-01,3.0404857461239905
303,2008-04-01,2.24101388446512
304,2008-05-01,2.4627692895931
305,2008-06-01,4.05370089545272
306,2008-07-01,3.98912873927892
307,2008-08-01,2.94013128490127
308,2008-09-01,3.17438970761372
309,2008-10-01,2.20171024216991
310,2008-11-01,1.93625366578525
311,2008-12-01,0.3634841508005421
312,2009-01-01,2.40364062502632
313,2009-02-01,2.14357605719473
314,2009-03-01,1.90828983085518
315,2009-04-01,1.86117019943739
316,2009-05-01,1.29376893720741
317,2009-06-01,0.75584590889346
318,2009-07-01,0.125832513392354
319,2009-08-01,1.6255061079099
320,2009-09-01,0.914369783533586
321,2009-10-01,1.1903654188135
322,2009-11-01,0.516016421313492
323,2009-12-01,0.460810409841406
324,2010-01-01,0.680110845940707
325,2010-02-01,-0.1066278542679489
326,2010-03-01,-0.286064246298046
327,2010-04-01,0.4526162541784729
328,2010-05-01,0.27574788971958
329,2010-06-01,1.2647526767523898
330,2010-07-01,0.632305068442718
331,2010-08-01,0.4302059340372199
332,2010-09-01,1.53627227687154
333,2010-10-01,1.1260905710720202
334,2010-11-01,1.31829898066591
335,2010-12-01,1.393380280754
336,2011-01-01,2.27322625990496
337,2011-02-01,2.8169688979258902
338,2011-03-01,1.74418998266395
339,2011-04-01,2.24921919600376
340,2011-05-01,2.3058155396239
341,2011-06-01,1.92672807632472
342,2011-07-01,2.5370313756665
343,2011-08-01,3.1779707716990093
344,2011-09-01,2.49197707942446
345,2011-10-01,2.02226514469577
346,2011-11-01,1.84701379887522
347,2011-12-01,2.37433305779156
348,2012-01-01,3.19808928450254
349,2012-02-01,1.6845519133678302
350,2012-03-01,2.42029632056173
351,2012-04-01,2.2851338427891696
352,2012-05-01,1.7320720722101297
353,2012-06-01,1.92206327761144
354,2012-07-01,2.08371119432122
355,2012-08-01,2.4238660191344503
356,2012-09-01,2.2866037427289303
357,2012-10-01,1.87504766315374
358,2012-11-01,2.0721553787935503
359,2012-12-01,1.79065016566902
360,2013-01-01,2.74180750368704
361,2013-02-01,2.45154222786008
362,2013-03-01,1.21535791179703
363,2013-04-01,2.088884185994
364,2013-05-01,1.9563823322529
365,2013-06-01,2.13725043962469
366,2013-07-01,2.00320004740069
367,2013-08-01,2.1480298989162
368,2013-09-01,2.23216017314456
369,2013-10-01,1.16372929089217
370,2013-11-01,2.60550640737742
371,2013-12-01,2.8446440822717203
372,2014-01-01,2.40632650352188
373,2014-02-01,2.3508313464702497
374,2014-03-01,2.8589766754357098
375,2014-04-01,2.21493222879676
376,2014-05-01,2.54562660708071
377,2014-06-01,1.31136444111866
378,2014-07-01,2.4049038383757497
379,2014-08-01,1.75173691535098
380,2014-09-01,1.93541098458714
381,2014-10-01,2.4289565511268
382,2014-11-01,2.25631054100233
383,2014-12-01,2.3833942455642
384,2015-01-01,1.94752959883826
385,2015-02-01,1.95449451571832
386,2015-03-01,2.43333592636743
387,2015-04-01,2.96265053867684
388,2015-05-01,2.5012910991095
389,2015-06-01,2.97239956431092
390,2015-07-01,1.9220253006031696
391,2015-08-01,1.63579063211565
392,2015-09-01,2.99841569275872
393,2015-10-01,2.28316449144805
394,2015-11-01,2.2654806001265
395,2015-12-01,1.83471969623819
396,2016-01-01,2.70841659132004
397,2016-02-01,2.53771440127248
398,2016-03-01,2.22200455864592
399,2016-04-01,3.8254778833095098
400,2016-05-01,3.2805191880404
401,2016-06-01,2.10339046055212
402,2016-07-01,2.49016471097936
403,2016-08-01,2.7425708907920803
404,2016-09-01,2.49832933493122
405,2016-10-01,2.01802556175075
406,2016-11-01,2.45883151623452
407,2016-12-01,2.03838510774881
408,2017-01-01,3.43630577482943
409,2017-02-01,3.2923463387532204
410,2017-03-01,1.91438367511723
411,2017-04-01,1.55365836257901
412,2017-05-01,2.1132188709843502
413,2017-06-01,1.8968337862046696
414,2017-07-01,2.1220936834140702
415,2017-08-01,2.2747579876520403
416,2017-09-01,2.8702567714483
417,2017-10-01,2.4249630240346502
418,2017-11-01,2.42039295861358
419,2017-12-01,2.95574718908234
420,2018-01-01,4.17000041826154
421,2018-02-01,2.01327934554867
422,2018-03-01,1.9619000737253895
423,2018-04-01,2.93200914809488
424,2018-05-01,2.9818325508401204
425,2018-06-01,2.6321178885371204
426,2018-07-01,2.11149391449985
427,2018-08-01,2.2967112867851003
428,2018-09-01,2.3337233555462205
429,2018-10-01,2.60626268747923
430,2018-11-01,3.7237636017007705
431,2018-12-01,2.9117770150544304
432,2019-01-01,2.88960472562634
433,2019-02-01,2.97821762626109
434,2019-03-01,3.2102411483228703
435,2019-04-01,2.82946232379089
436,2019-05-01,2.5585351456762795
437,2019-06-01,2.96310499495169
438,2019-07-01,3.2008888117851098
439,2019-08-01,2.6257566309874503
440,2019-09-01,2.5044028464577406
441,2019-10-01,2.67072730886815
442,2019-11-01,3.2778581013518595
443,2019-12-01,2.52541708194376
444,2020-01-01,3.73900290493838
445,2020-02-01,2.87314075414153
446,2020-03-01,2.96611597454439
447,2020-04-01,2.0514104511105
448,2020-05-01,3.0423409595286204
449,2020-06-01,1.6303799442617
450,2020-07-01,4.12644301223046
451,2020-08-01,2.5642504572569904
452,2020-09-01,1.09289511329196
453,2020-10-01,1.7918610038630802
454,2020-11-01,1.36409877769683
455,2020-12-01,1.4012624303769898
456,2021-01-01,1.17126192381685
457,2021-02-01,2.79187179404496
458,2021-03-01,2.45230811885555
459,2021-04-01,2.90626910167791
460,2021-05-01,3.25571552598809
461,2021-06-01,3.75085967160498
462,2021-07-01,3.03001455558991
463,2021-08-01,4.0529206723710605
464,2021-09-01,4.93068961392651
465,2021-10-01,6.58162335190871
466,2021-11-01,5.921977524520989
467,2021-12-01,4.864243460542441
468,2022-01-01,6.73598572134309
469,2022-02-01,6.375188165836019
470,2022-03-01,6.22131864885611
471,2022-04-01,6.92388263628694
472,2022-05-01,7.588878771024411
473,2022-06-01,8.01045995451126
474,2022-07-01,5.988326180119151
475,2022-08-01,8.04803616793306
476,2022-09-01,7.72921604833856
477,2022-10-01,6.69366641779918
478,2022-11-01,5.91661658760609
479,2022-12-01,6.554622614768929
480,2023-01-01,7.40659988402694
481,2023-02-01,7.880495894967001
482,2023-03-01,4.62475076644842
483,2023-04-01,5.186168013480691
484,2023-05-01,4.83841780786021
485,2023-06-01,4.39642524892616
486,2023-07-01,2.49077584715136
487,2023-08-01,4.35897232415277
488,2023-09-01,5.21792092786129
489,2023-10-01,3.49795816925966
490,2023-11-01,5.1226149536403
491,2023-12-01,4.160125150684911
492,2024-01-01,6.54247711333595
493,2024-02-01,4.55815950379621
494,2024-03-01,4.32734565378701
495,2024-04-01,4.25132259006098
496,2024-05-01,3.0164690149307103
497,2024-06-01,2.3646651819445097
498,2024-07-01,3.80499824370928
499,2024-08-01,3.18039686786902
500,2024-09-01,4.146461276568751
501,2024-10-01,3.60736895679825
502,2024-11-01,2.77536119547261
503,2024-12-01,3.6381199379699902
